time,t_air_c,u10_ms,v10_ms,u100_ms,v100_ms,ghi_wm2
2024-01-14 05:00:00+00:00,-13.73,1.17,2.582,1.691,3.732,0.0
2024-01-14 06:00:00+00:00,-11.98,1.981,2.61,2.864,3.773,0.0
2024-01-14 07:00:00+00:00,-13.2,2.704,2.152,3.909,3.11,0.0
2024-01-14 08:00:00+00:00,-14.6,2.915,1.34,4.213,1.936,0.0
2024-01-14 09:00:00+00:00,-15.31,2.979,0.6,4.306,0.867,0.0
2024-01-14 10:00:00+00:00,-16.61,2.846,0.066,4.113,0.095,24.0
2024-01-14 11:00:00+00:00,-16.87,3.875,-0.809,5.601,-1.169,25.5
2024-01-14 12:00:00+00:00,-20.49,3.517,-1.962,5.084,-2.836,43.9
2024-01-14 13:00:00+00:00,-19.05,2.813,-3.059,4.066,-4.422,63.5
2024-01-14 14:00:00+00:00,-17.57,1.729,-4.008,2.499,-5.793,40.4
2024-01-14 15:00:00+00:00,-16.14,0.77,-5.665,1.113,-8.189,0.0
2024-01-14 16:00:00+00:00,-18.52,-0.795,-6.5,-1.149,-9.396,0.0
2024-01-14 17:00:00+00:00,-18.85,-2.499,-7.818,-3.612,-11.3,0.0
2024-01-14 18:00:00+00:00,-20.57,-3.976,-7.244,-5.747,-10.471,0.0
2024-01-14 19:00:00+00:00,-15.44,-5.241,-6.475,-7.576,-9.359,0.0
2024-01-14 20:00:00+00:00,-12.79,-5.946,-4.651,-8.595,-6.723,0.0
2024-01-14 21:00:00+00:00,-9.34,-6.744,-3.45,-9.747,-4.987,0.0
2024-01-14 22:00:00+00:00,-12.65,-6.3,-2.064,-9.106,-2.984,0.0
2024-01-14 23:00:00+00:00,-12.38,-7.095,-0.571,-10.255,-0.826,0.0
2024-01-15 00:00:00+00:00,-9.81,-5.762,0.598,-8.329,0.865,0.0
2024-01-15 01:00:00+00:00,-10.3,-4.945,1.434,-7.148,2.073,0.0
2024-01-15 02:00:00+00:00,-10.56,-5.22,2.223,-7.545,3.214,0.0
2024-01-15 03:00:00+00:00,-10.83,-3.956,2.576,-5.718,3.723,0.0
2024-01-15 04:00:00+00:00,-12.28,-3.104,2.943,-4.487,4.254,0.0
2024-01-15 05:00:00+00:00,-11.15,-2.463,3.417,-3.56,4.939,0.0
2024-01-15 06:00:00+00:00,-11.56,-2.249,4.236,-3.251,6.123,0.0
2024-01-15 07:00:00+00:00,-11.44,-2.155,6.692,-3.115,9.673,0.0
2024-01-15 08:00:00+00:00,-11.19,-0.919,7.152,-1.328,10.338,0.0
2024-01-15 09:00:00+00:00,-11.28,-0.088,6.828,-0.128,9.87,0.0
2024-01-15 10:00:00+00:00,-13.48,0.74,7.045,1.069,10.183,45.3
2024-01-15 11:00:00+00:00,-11.23,1.424,6.743,2.058,9.746,89.7
2024-01-15 12:00:00+00:00,-9.86,2.311,6.86,3.341,9.916,104.8
2024-01-15 13:00:00+00:00,-8.98,2.691,7.095,3.889,10.255,89.7
2024-01-15 14:00:00+00:00,-10.06,2.57,6.913,3.715,9.992,45.3
2024-01-15 15:00:00+00:00,-7.56,2.66,6.741,3.844,9.743,0.0
2024-01-15 16:00:00+00:00,-8.93,2.957,6.572,4.274,9.5,0.0
2024-01-15 17:00:00+00:00,-7.66,4.437,7.379,6.414,10.666,0.0
2024-01-15 18:00:00+00:00,-9.46,4.756,7.048,6.874,10.187,0.0
2024-01-15 19:00:00+00:00,-9.45,5.59,8.545,8.079,12.352,0.0
2024-01-15 20:00:00+00:00,-9.33,5.847,9.091,8.452,13.14,0.0
2024-01-15 21:00:00+00:00,-9.32,7.923,9.934,11.452,14.359,0.0
2024-01-15 22:00:00+00:00,-6.9,7.454,8.156,10.775,11.789,0.0
2024-01-15 23:00:00+00:00,-6.57,9.002,7.065,13.012,10.211,0.0
2024-01-16 00:00:00+00:00,-8.38,7.527,4.221,10.88,6.102,0.0
2024-01-16 01:00:00+00:00,-8.89,8.97,3.354,12.965,4.849,0.0
2024-01-16 02:00:00+00:00,-5.93,9.928,2.851,14.35,4.121,0.0
2024-01-16 03:00:00+00:00,-7.8,10.913,2.28,15.774,3.296,0.0
2024-01-16 04:00:00+00:00,-7.06,10.78,0.845,15.583,1.221,0.0
2024-01-16 05:00:00+00:00,-10.19,11.322,-0.087,16.365,-0.125,0.0
2024-01-16 06:00:00+00:00,-11.11,10.716,-1.313,15.49,-1.898,0.0
2024-01-16 07:00:00+00:00,-11.13,10.794,-3.198,15.601,-4.622,0.0
2024-01-16 08:00:00+00:00,-11.21,13.108,-6.402,18.946,-9.254,0.0
2024-01-16 09:00:00+00:00,-9.34,10.925,-7.657,15.791,-11.068,0.0
2024-01-16 10:00:00+00:00,-8.98,9.424,-9.692,13.622,-14.01,31.7
2024-01-16 11:00:00+00:00,-11.3,9.625,-12.843,13.913,-18.564,92.8
2024-01-16 12:00:00+00:00,-11.82,7.453,-13.062,10.773,-18.881,108.0
2024-01-16 13:00:00+00:00,-11.84,8.078,-17.607,11.676,-25.449,92.8
2024-01-16 14:00:00+00:00,-12.52,4.225,-15.009,6.107,-21.695,48.4
2024-01-16 15:00:00+00:00,-14.78,1.943,-15.283,2.808,-22.091,0.0
2024-01-16 16:00:00+00:00,-15.16,-0.487,-12.684,-0.703,-18.334,0.0
2024-01-16 17:00:00+00:00,-15.34,-2.552,-15.014,-3.688,-21.702,0.0
2024-01-16 18:00:00+00:00,-13.29,-5.385,-14.181,-7.784,-20.497,0.0
2024-01-16 19:00:00+00:00,-13.2,-8.732,-13.59,-12.621,-19.643,0.0
2024-01-16 20:00:00+00:00,-11.72,-9.979,-9.1,-14.423,-13.154,0.0
2024-01-16 21:00:00+00:00,-7.98,-9.647,-5.324,-13.944,-7.696,0.0
2024-01-16 22:00:00+00:00,-6.15,-11.387,-3.077,-16.459,-4.447,0.0
2024-01-16 23:00:00+00:00,-6.54,-11.653,-0.002,-16.844,-0.003,0.0
2024-01-17 00:00:00+00:00,-6.21,-10.132,3.14,-14.645,4.538,0.0
2024-01-17 01:00:00+00:00,-4.12,-6.807,5.51,-9.839,7.964,0.0
2024-01-17 02:00:00+00:00,-4.76,-4.249,6.548,-6.141,9.465,0.0
2024-01-17 03:00:00+00:00,-7.28,-1.878,8.576,-2.715,12.396,0.0
2024-01-17 04:00:00+00:00,-8.14,1.326,8.172,1.917,11.812,0.0
2024-01-17 05:00:00+00:00,-7.79,4.923,7.6,7.116,10.986,0.0
2024-01-17 06:00:00+00:00,-8.05,6.135,4.108,8.868,5.938,0.0
2024-01-17 07:00:00+00:00,-9.8,10.091,1.259,14.586,1.82,0.0
2024-01-17 08:00:00+00:00,-8.81,10.767,-3.748,15.564,-5.418,0.0
2024-01-17 09:00:00+00:00,-12.12,7.32,-6.236,10.581,-9.013,0.0
2024-01-17 10:00:00+00:00,-14.39,4.816,-9.123,6.961,-13.187,22.3
2024-01-17 11:00:00+00:00,-15.12,1.695,-12.037,2.45,-17.399,58.9
2024-01-17 12:00:00+00:00,-19.14,-1.711,-9.798,-2.472,-14.162,69.4
2024-01-17 13:00:00+00:00,-19.46,-5.376,-9.53,-7.771,-13.775,96.1
2024-01-17 14:00:00+00:00,-19.56,-9.99,-9.902,-14.44,-14.312,51.6
2024-01-17 15:00:00+00:00,-14.28,-10.227,-6.73,-14.783,-9.728,0.0
2024-01-17 16:00:00+00:00,-13.51,-11.541,-5.363,-16.682,-7.753,0.0
2024-01-17 17:00:00+00:00,-12.6,-12.261,-2.672,-17.723,-3.862,0.0
2024-01-17 18:00:00+00:00,-11.35,-12.192,0.078,-17.623,0.113,0.0
2024-01-17 19:00:00+00:00,-10.21,-11.562,3.134,-16.712,4.53,0.0
2024-01-17 20:00:00+00:00,-8.14,-10.309,5.365,-14.901,7.755,0.0
2024-01-17 21:00:00+00:00,-9.48,-8.541,9.058,-12.345,13.093,0.0
2024-01-17 22:00:00+00:00,-7.3,-4.021,8.445,-5.811,12.207,0.0
2024-01-17 23:00:00+00:00,-4.73,-3.012,12.93,-4.353,18.69,0.0
2024-01-18 00:00:00+00:00,-5.28,-0.044,15.718,-0.064,22.72,0.0
2024-01-18 01:00:00+00:00,-6.89,3.033,12.564,4.384,18.16,0.0
2024-01-18 02:00:00+00:00,-9.3,6.232,12.054,9.008,17.424,0.0
2024-01-18 03:00:00+00:00,-10.53,8.97,9.605,12.966,13.883,0.0
2024-01-18 04:00:00+00:00,-13.22,10.577,6.332,15.288,9.153,0.0
2024-01-18 05:00:00+00:00,-13.01,16.242,6.123,23.477,8.85,0.0
2024-01-18 06:00:00+00:00,-14.9,14.894,3.454,21.528,4.993,0.0
2024-01-18 07:00:00+00:00,-15.86,12.977,1.024,18.758,1.48,0.0
2024-01-18 08:00:00+00:00,-17.72,12.51,-1.06,18.082,-1.532,0.0
2024-01-18 09:00:00+00:00,-16.7,11.92,-3.095,17.23,-4.474,0.0
2024-01-18 10:00:00+00:00,-18.01,9.997,-3.825,14.45,-5.529,54.9
2024-01-18 11:00:00+00:00,-20.45,10.564,-4.6,15.27,-6.649,99.5
2024-01-18 12:00:00+00:00,-19.56,9.515,-4.142,13.753,-5.987,114.6
2024-01-18 13:00:00+00:00,-20.15,10.472,-4.369,15.137,-6.316,34.7
2024-01-18 14:00:00+00:00,-17.33,9.53,-4.149,13.776,-5.997,35.8
2024-01-18 15:00:00+00:00,-17.18,10.59,-3.748,15.307,-5.417,0.0
2024-01-18 16:00:00+00:00,-15.89,8.659,-1.412,12.515,-2.042,0.0
2024-01-18 17:00:00+00:00,-13.01,9.542,-0.09,13.793,-0.13,0.0
2024-01-18 18:00:00+00:00,-13.39,10.966,1.045,15.85,1.511,0.0
2024-01-18 19:00:00+00:00,-11.55,12.712,2.382,18.375,3.443,0.0
2024-01-18 20:00:00+00:00,-11.01,11.649,3.386,16.837,4.894,0.0
2024-01-18 21:00:00+00:00,-12.73,11.24,4.797,16.246,6.934,0.0
2024-01-18 22:00:00+00:00,-11.34,10.348,5.521,14.957,7.98,0.0
2024-01-18 23:00:00+00:00,-11.14,8.638,5.65,12.485,8.167,0.0
2024-01-19 00:00:00+00:00,-11.62,8.568,6.483,12.384,9.371,0.0
2024-01-19 01:00:00+00:00,-10.83,9.168,8.22,13.252,11.881,0.0
2024-01-19 02:00:00+00:00,-11.88,8.617,9.765,12.455,14.115,0.0
2024-01-19 03:00:00+00:00,-12.73,10.21,12.921,14.758,18.676,0.0
2024-01-19 04:00:00+00:00,-10.88,7.089,10.213,10.246,14.762,0.0
2024-01-19 05:00:00+00:00,-11.46,6.611,10.03,9.555,14.498,0.0
2024-01-19 06:00:00+00:00,-13.71,5.581,7.154,8.067,10.341,0.0
2024-01-19 07:00:00+00:00,-9.78,5.022,6.702,7.26,9.687,0.0
2024-01-19 08:00:00+00:00,-8.7,4.274,6.479,6.178,9.364,0.0
2024-01-19 09:00:00+00:00,-9.62,3.911,6.565,5.654,9.49,0.0
2024-01-19 10:00:00+00:00,-10.83,5.055,9.079,7.306,13.124,57.2
2024-01-19 11:00:00+00:00,-14.26,3.17,7.257,4.582,10.489,102.9
2024-01-19 12:00:00+00:00,-14.26,2.071,7.342,2.993,10.613,118.1
2024-01-19 13:00:00+00:00,-12.93,2.146,9.338,3.102,13.497,102.9
2024-01-19 14:00:00+00:00,-13.33,1.591,9.645,2.3,13.942,58.3
2024-01-19 15:00:00+00:00,-13.49,1.881,11.564,2.719,16.715,0.0
2024-01-19 16:00:00+00:00,-15.07,1.372,10.769,1.983,15.565,0.0
2024-01-19 17:00:00+00:00,-15.91,0.394,9.826,0.569,14.203,0.0
2024-01-19 18:00:00+00:00,-18.62,-0.368,7.67,-0.532,11.087,0.0
2024-01-19 19:00:00+00:00,-20.24,-1.207,6.829,-1.745,9.871,0.0
2024-01-19 20:00:00+00:00,-18.44,-2.709,7.368,-3.916,10.651,0.0
2024-01-19 21:00:00+00:00,-16.63,-4.859,6.765,-7.023,9.778,0.0
2024-01-19 22:00:00+00:00,-14.54,-7.122,5.096,-10.295,7.366,0.0
2024-01-19 23:00:00+00:00,-15.66,-7.753,3.161,-11.207,4.569,0.0
2024-01-20 00:00:00+00:00,-15.8,-8.282,1.682,-11.971,2.431,0.0
2024-01-20 01:00:00+00:00,-19.59,-6.337,0.37,-9.159,0.535,0.0
2024-01-20 02:00:00+00:00,-19.11,-5.683,-0.661,-8.215,-0.956,0.0
2024-01-20 03:00:00+00:00,-17.39,-4.988,-1.3,-7.21,-1.878,0.0
2024-01-20 04:00:00+00:00,-17.7,-5.707,-2.625,-8.25,-3.794,0.0
2024-01-20 05:00:00+00:00,-20.06,-4.24,-2.952,-6.129,-4.267,0.0
2024-01-20 06:00:00+00:00,-19.7,-3.786,-3.926,-5.472,-5.675,0.0
2024-01-20 07:00:00+00:00,-21.08,-2.952,-4.019,-4.267,-5.81,0.0
2024-01-20 08:00:00+00:00,-21.36,-2.014,-3.584,-2.911,-5.181,0.0
2024-01-20 09:00:00+00:00,-20.52,-1.399,-3.906,-2.022,-5.645,0.0
2024-01-20 10:00:00+00:00,-23.31,-0.485,-3.728,-0.701,-5.388,31.0
2024-01-20 11:00:00+00:00,-24.08,0.545,-3.41,0.787,-4.929,33.6
2024-01-20 12:00:00+00:00,-23.73,1.485,-3.63,2.146,-5.247,26.8
2024-01-20 13:00:00+00:00,-23.26,2.396,-3.298,3.464,-4.767,23.4
2024-01-20 14:00:00+00:00,-23.18,2.92,-2.128,4.221,-3.076,13.6
2024-01-20 15:00:00+00:00,-22.26,4.428,-1.557,6.401,-2.25,0.0
2024-01-20 16:00:00+00:00,-20.62,6.261,0.278,9.05,0.401,0.0
2024-01-20 17:00:00+00:00,-19.08,5.919,2.078,8.556,3.003,0.0
2024-01-20 18:00:00+00:00,-18.67,4.538,3.252,6.559,4.7,0.0
2024-01-20 19:00:00+00:00,-17.8,3.776,4.659,5.458,6.734,0.0
2024-01-20 20:00:00+00:00,-18.77,1.9,4.39,2.747,6.346,0.0
2024-01-20 21:00:00+00:00,-16.9,1.001,4.173,1.447,6.031,0.0
2024-01-20 22:00:00+00:00,-16.6,0.118,3.604,0.171,5.209,0.0
2024-01-20 23:00:00+00:00,-15.19,-0.342,3.792,-0.495,5.481,0.0
2024-01-21 00:00:00+00:00,-13.77,-0.496,4.075,-0.718,5.891,0.0
2024-01-21 01:00:00+00:00,-14.51,-0.714,4.457,-1.032,6.443,0.0
2024-01-21 02:00:00+00:00,-13.18,-1.245,4.525,-1.799,6.54,0.0
2024-01-21 03:00:00+00:00,-14.28,-1.71,3.618,-2.472,5.23,0.0
2024-01-21 04:00:00+00:00,-14.45,-1.891,3.083,-2.733,4.456,0.0
2024-01-21 05:00:00+00:00,-14.9,-2.077,3.136,-3.002,4.533,0.0
2024-01-21 06:00:00+00:00,-14.56,-2.525,3.563,-3.65,5.15,0.0
2024-01-21 07:00:00+00:00,-14.05,-2.422,3.355,-3.501,4.849,0.0
2024-01-21 08:00:00+00:00,-13.47,-2.006,2.73,-2.9,3.947,0.0
2024-01-21 09:00:00+00:00,-14.16,-2.479,3.109,-3.584,4.495,0.0
2024-01-21 10:00:00+00:00,-15.18,-2.198,2.529,-3.178,3.655,27.0
2024-01-21 11:00:00+00:00,-15.1,-2.379,2.39,-3.439,3.455,28.2
2024-01-21 12:00:00+00:00,-16.26,-2.011,1.719,-2.907,2.485,57.8
2024-01-21 13:00:00+00:00,-17.46,-2.323,1.664,-3.358,2.406,97.1
2024-01-21 14:00:00+00:00,-18.77,-2.431,1.487,-3.514,2.149,58.2
2024-01-21 15:00:00+00:00,-16.23,-3.121,1.603,-4.511,2.317,0.0
2024-01-21 16:00:00+00:00,-17.78,-3.279,1.026,-4.739,1.483,0.0
2024-01-21 17:00:00+00:00,-16.65,-3.615,0.415,-5.225,0.599,0.0
2024-01-21 18:00:00+00:00,-16.28,-3.479,0.05,-5.029,0.072,0.0
2024-01-21 19:00:00+00:00,-14.84,-2.837,0.086,-4.101,0.125,0.0
2024-01-21 20:00:00+00:00,-14.11,-2.749,0.124,-3.974,0.179,0.0
2024-01-21 21:00:00+00:00,-14.03,-3.194,0.285,-4.617,0.412,0.0
2024-01-21 22:00:00+00:00,-14.03,-3.666,0.689,-5.3,0.996,0.0
2024-01-21 23:00:00+00:00,-13.17,-3.324,1.059,-4.804,1.53,0.0
2024-01-22 00:00:00+00:00,-14.08,-3.047,1.582,-4.405,2.287,0.0
2024-01-22 01:00:00+00:00,-14.06,-2.604,1.948,-3.764,2.816,0.0
2024-01-22 02:00:00+00:00,-14.37,-2.607,2.492,-3.769,3.602,0.0
2024-01-22 03:00:00+00:00,-13.62,-2.213,2.895,-3.199,4.185,0.0
2024-01-22 04:00:00+00:00,-12.76,-1.48,2.585,-2.14,3.737,0.0
2024-01-22 05:00:00+00:00,-13.23,-1.132,2.692,-1.637,3.892,0.0
2024-01-22 06:00:00+00:00,-13.18,-0.963,2.541,-1.392,3.672,0.0
2024-01-22 07:00:00+00:00,-9.39,-0.961,3.116,-1.389,4.505,0.0
2024-01-22 08:00:00+00:00,-7.32,-0.801,3.332,-1.158,4.816,0.0
2024-01-22 09:00:00+00:00,-6.92,-1.073,4.291,-1.551,6.202,0.0
2024-01-22 10:00:00+00:00,-6.77,-0.884,4.245,-1.278,6.136,58.1
2024-01-22 11:00:00+00:00,-6.42,-0.921,5.04,-1.332,7.285,52.5
2024-01-22 12:00:00+00:00,-6.41,-0.445,4.826,-0.644,6.975,50.6
2024-01-22 13:00:00+00:00,-4.2,-0.24,5.712,-0.347,8.257,25.6
2024-01-22 14:00:00+00:00,-4.23,0.101,6.136,0.146,8.869,15.2
2024-01-22 15:00:00+00:00,-5.32,0.251,5.203,0.363,7.521,0.0
2024-01-22 16:00:00+00:00,-6.89,0.825,4.913,1.193,7.102,0.0
2024-01-22 17:00:00+00:00,-7.89,1.155,3.887,1.669,5.619,0.0
2024-01-22 18:00:00+00:00,-9.05,1.279,3.146,1.849,4.548,0.0
2024-01-22 19:00:00+00:00,-7.45,1.928,3.434,2.787,4.964,0.0
2024-01-22 20:00:00+00:00,-3.79,1.999,2.6,2.889,3.758,0.0
2024-01-22 21:00:00+00:00,-2.04,2.213,2.455,3.199,3.549,0.0
2024-01-22 22:00:00+00:00,1.71,2.949,2.678,4.263,3.87,0.0
2024-01-22 23:00:00+00:00,-0.2,2.955,2.366,4.271,3.42,0.0
2024-01-23 00:00:00+00:00,-1.18,3.223,2.542,4.658,3.675,0.0
2024-01-23 01:00:00+00:00,-1.1,3.52,2.936,5.088,4.244,0.0
2024-01-23 02:00:00+00:00,-1.95,2.998,2.191,4.333,3.167,0.0
2024-01-23 03:00:00+00:00,-4.94,3.472,2.263,5.018,3.271,0.0
2024-01-23 04:00:00+00:00,-4.48,4.019,2.401,5.809,3.47,0.0
2024-01-23 05:00:00+00:00,-4.11,3.562,1.6,5.149,2.313,0.0
2024-01-23 06:00:00+00:00,-2.02,2.676,0.909,3.867,1.314,0.0
2024-01-23 07:00:00+00:00,-4.09,2.776,0.673,4.013,0.973,0.0
2024-01-23 08:00:00+00:00,-6.15,3.358,0.577,4.854,0.835,0.0
2024-01-23 09:00:00+00:00,-6.55,3.936,0.299,5.689,0.432,0.4
2024-01-23 10:00:00+00:00,-5.59,3.6,0.034,5.204,0.049,17.3
2024-01-23 11:00:00+00:00,-6.69,3.468,-0.06,5.012,-0.087,29.1
2024-01-23 12:00:00+00:00,-8.88,4.298,-0.114,6.213,-0.164,29.3
2024-01-23 13:00:00+00:00,-9.96,3.241,-0.4,4.684,-0.578,25.9
2024-01-23 14:00:00+00:00,-11.83,3.806,-0.769,5.501,-1.111,20.7
2024-01-23 15:00:00+00:00,-12.35,4.487,-1.204,6.485,-1.74,0.8
2024-01-23 16:00:00+00:00,-12.26,4.889,-1.382,7.067,-1.997,0.0
2024-01-23 17:00:00+00:00,-12.03,4.772,-1.333,6.897,-1.927,0.0
2024-01-23 18:00:00+00:00,-14.24,4.627,-1.396,6.687,-2.018,0.0
2024-01-23 19:00:00+00:00,-13.91,4.677,-1.252,6.761,-1.809,0.0
2024-01-23 20:00:00+00:00,-12.57,5.493,-1.831,7.94,-2.646,0.0
2024-01-23 21:00:00+00:00,-13.06,4.564,-1.894,6.597,-2.738,0.0
2024-01-23 22:00:00+00:00,-13.45,3.215,-1.66,4.647,-2.4,0.0
2024-01-23 23:00:00+00:00,-11.95,3.15,-1.892,4.554,-2.734,0.0
2024-01-24 00:00:00+00:00,-10.98,3.284,-2.486,4.747,-3.594,0.0
2024-01-24 01:00:00+00:00,-8.04,3.373,-4.05,4.875,-5.853,0.0
2024-01-24 02:00:00+00:00,-6.67,2.718,-5.228,3.929,-7.556,0.0
2024-01-24 03:00:00+00:00,-8.18,1.925,-6.629,2.783,-9.582,0.0
2024-01-24 04:00:00+00:00,-7.73,0.36,-6.524,0.52,-9.43,0.0
2024-01-24 05:00:00+00:00,-10.05,-1.05,-7.564,-1.517,-10.934,0.0
2024-01-24 06:00:00+00:00,-9.58,-2.326,-7.166,-3.361,-10.357,0.0
2024-01-24 07:00:00+00:00,-12.03,-3.457,-6.454,-4.997,-9.329,0.0
2024-01-24 08:00:00+00:00,-13.96,-4.416,-5.85,-6.383,-8.456,0.0
2024-01-24 09:00:00+00:00,-12.88,-4.905,-3.962,-7.09,-5.727,1.2
2024-01-24 10:00:00+00:00,-11.73,-6.195,-3.343,-8.955,-4.831,16.9
2024-01-24 11:00:00+00:00,-11.91,-8.231,-2.799,-11.898,-4.046,26.8
2024-01-24 12:00:00+00:00,-13.53,-8.432,-1.588,-12.187,-2.295,30.2
2024-01-24 13:00:00+00:00,-11.35,-9.425,-0.278,-13.624,-0.402,26.8
2024-01-24 14:00:00+00:00,-9.9,-9.851,2.204,-14.239,3.186,16.9
2024-01-24 15:00:00+00:00,-9.52,-9.54,4.095,-13.789,5.919,1.2
2024-01-24 16:00:00+00:00,-8.94,-7.736,4.953,-11.182,7.16,0.0
2024-01-24 17:00:00+00:00,-8.67,-6.782,6.64,-9.802,9.598,0.0
2024-01-24 18:00:00+00:00,-6.69,-5.179,7.475,-7.487,10.805,0.0
2024-01-24 19:00:00+00:00,-4.72,-4.084,9.227,-5.903,13.337,0.0
2024-01-24 20:00:00+00:00,-4.19,-3.35,10.948,-4.842,15.825,0.0
2024-01-24 21:00:00+00:00,-4.78,-2.786,10.556,-4.027,15.257,0.0
2024-01-24 22:00:00+00:00,-5.67,-2.033,9.501,-2.939,13.734,0.0
2024-01-24 23:00:00+00:00,-2.4,-1.634,8.956,-2.362,12.946,0.0
2024-01-25 00:00:00+00:00,-3.03,-0.821,11.232,-1.187,16.235,0.0
2024-01-25 01:00:00+00:00,-3.15,0.273,11.996,0.394,17.339,0.0
2024-01-25 02:00:00+00:00,-1.92,2.001,11.978,2.893,17.313,0.0
2024-01-25 03:00:00+00:00,0.78,2.886,15.03,4.171,21.724,0.0
2024-01-25 04:00:00+00:00,2.85,3.133,10.979,4.528,15.869,0.0
2024-01-25 05:00:00+00:00,2.34,4.228,9.683,6.112,13.996,0.0
2024-01-25 06:00:00+00:00,1.85,5.233,7.893,7.565,11.409,0.0
2024-01-25 07:00:00+00:00,-1.11,6.958,6.6,10.057,9.54,0.0
2024-01-25 08:00:00+00:00,-0.33,7.273,4.487,10.512,6.486,0.0
2024-01-25 09:00:00+00:00,-0.92,7.719,2.908,11.157,4.203,2.1
2024-01-25 10:00:00+00:00,-1.92,7.723,1.036,11.163,1.498,17.8
2024-01-25 11:00:00+00:00,0.14,9.136,-1.654,13.205,-2.391,27.7
2024-01-25 12:00:00+00:00,-1.1,7.061,-3.788,10.206,-5.476,92.5
2024-01-25 13:00:00+00:00,-0.79,4.116,-4.426,5.95,-6.397,55.2
2024-01-25 14:00:00+00:00,0.22,2.304,-4.595,3.33,-6.642,53.0
2024-01-25 15:00:00+00:00,-1.27,0.622,-4.924,0.899,-7.117,7.9
2024-01-25 16:00:00+00:00,-4.33,-0.869,-4.841,-1.256,-6.998,0.0
2024-01-25 17:00:00+00:00,-4.34,-1.773,-4.022,-2.563,-5.813,0.0
2024-01-25 18:00:00+00:00,-6.3,-2.555,-3.2,-3.694,-4.626,0.0
2024-01-25 19:00:00+00:00,-5.39,-2.722,-1.955,-3.934,-2.826,0.0
2024-01-25 20:00:00+00:00,-5.73,-3.169,-1.179,-4.58,-1.704,0.0
2024-01-25 21:00:00+00:00,-8.37,-3.23,-0.61,-4.669,-0.882,0.0
2024-01-25 22:00:00+00:00,-9.46,-2.942,0.043,-4.253,0.062,0.0
2024-01-25 23:00:00+00:00,-10.85,-2.518,0.517,-3.64,0.748,0.0
2024-01-26 00:00:00+00:00,-10.02,-2.274,0.962,-3.287,1.391,0.0
2024-01-26 01:00:00+00:00,-12.15,-2.121,1.869,-3.066,2.702,0.0
2024-01-26 02:00:00+00:00,-9.1,-1.356,2.267,-1.959,3.277,0.0
2024-01-26 03:00:00+00:00,-9.89,-0.583,2.851,-0.843,4.121,0.0
2024-01-26 04:00:00+00:00,-9.82,0.69,3.327,0.998,4.809,0.0
2024-01-26 05:00:00+00:00,-10.8,2.174,2.54,3.143,3.672,0.0
2024-01-26 06:00:00+00:00,-11.55,3.478,1.488,5.027,2.151,0.0
2024-01-26 07:00:00+00:00,-12.37,4.15,-0.294,5.999,-0.425,0.0
2024-01-26 08:00:00+00:00,-11.06,4.737,-3.153,6.847,-4.558,0.0
2024-01-26 09:00:00+00:00,-14.9,1.964,-4.766,2.838,-6.888,3.9
2024-01-26 10:00:00+00:00,-14.03,-0.739,-4.034,-1.068,-5.831,71.3
2024-01-26 11:00:00+00:00,-16.9,-3.191,-4.101,-4.612,-5.928,96.2
2024-01-26 12:00:00+00:00,-15.76,-4.577,-2.491,-6.616,-3.6,69.1
2024-01-26 13:00:00+00:00,-15.72,-5.258,-0.487,-7.6,-0.703,60.3
2024-01-26 14:00:00+00:00,-14.17,-4.665,1.506,-6.743,2.176,40.0
2024-01-26 15:00:00+00:00,-12.37,-3.481,2.892,-5.032,4.18,3.0
2024-01-26 16:00:00+00:00,-10.26,-1.901,4.134,-2.747,5.975,0.0
2024-01-26 17:00:00+00:00,-11.27,0.003,3.953,0.005,5.714,0.0
2024-01-26 18:00:00+00:00,-10.47,1.323,3.235,1.912,4.676,0.0
2024-01-26 19:00:00+00:00,-10.31,2.541,3.029,3.673,4.378,0.0
2024-01-26 20:00:00+00:00,-9.14,3.185,2.034,4.603,2.941,0.0
2024-01-26 21:00:00+00:00,-7.39,3.65,1.325,5.276,1.915,0.0
2024-01-26 22:00:00+00:00,-5.38,3.571,0.558,5.162,0.806,0.0
2024-01-26 23:00:00+00:00,-4.25,4.124,-0.52,5.961,-0.752,0.0
2024-01-27 00:00:00+00:00,-3.69,3.988,-1.927,5.765,-2.785,0.0
2024-01-27 01:00:00+00:00,-4.27,3.28,-2.922,4.742,-4.224,0.0
2024-01-27 02:00:00+00:00,-5.86,2.982,-4.514,4.31,-6.525,0.0
2024-01-27 03:00:00+00:00,-4.94,1.651,-6.552,2.387,-9.47,0.0
2024-01-27 04:00:00+00:00,-3.88,-0.354,-5.913,-0.511,-8.546,0.0
2024-01-27 05:00:00+00:00,-5.1,-1.959,-4.801,-2.831,-6.94,0.0
2024-01-27 06:00:00+00:00,-5.22,-3.544,-3.49,-5.123,-5.044,0.0
2024-01-27 07:00:00+00:00,-4.14,-4.897,-1.338,-7.079,-1.935,0.0
2024-01-27 08:00:00+00:00,-6.2,-4.582,1.021,-6.622,1.476,0.0
2024-01-27 09:00:00+00:00,-7.24,-4.143,3.565,-5.989,5.153,3.9
2024-01-27 10:00:00+00:00,-6.23,-1.605,4.697,-2.32,6.789,19.7
2024-01-27 11:00:00+00:00,-8.01,1.125,5.711,1.626,8.255,29.6
