time,p_sub_a_mw,q_sub_a_mvar,p_sub_b_mw,q_sub_b_mvar,p_agg_mw,q_agg_mvar,q_shunt_a_mvar
2024-01-04 02:30:00+00:00,15.5995,4.3679,6.4403,1.8677,25.0466,5.5103,3.0
2024-01-04 02:45:00+00:00,15.0079,4.2022,6.8867,1.9971,25.4585,5.6009,0.0
2024-01-04 03:00:00+00:00,15.2606,4.273,7.3267,2.1247,24.1153,5.3054,3.0
2024-01-04 03:15:00+00:00,15.4311,4.3207,7.1567,2.0754,23.8612,5.2495,3.0
2024-01-04 03:30:00+00:00,14.8364,4.1542,6.4719,1.8768,24.7285,5.4403,0.0
2024-01-04 03:45:00+00:00,15.2501,4.27,6.7572,1.9596,23.8773,5.253,3.0
2024-01-04 04:00:00+00:00,15.0957,4.2268,6.9294,2.0095,25.6613,5.6455,0.0
2024-01-04 04:15:00+00:00,16.2886,4.5608,6.9207,2.007,25.8794,5.6935,3.0
2024-01-04 04:30:00+00:00,16.5388,4.6309,7.4157,2.1506,26.0014,5.7203,3.0
2024-01-04 04:45:00+00:00,17.7792,4.9782,7.9313,2.3001,29.0092,6.382,3.0
2024-01-04 05:00:00+00:00,18.6929,5.234,8.5074,2.4672,30.7525,6.7656,3.0
2024-01-04 05:15:00+00:00,19.0316,5.3288,8.6028,2.4948,32.0727,7.056,3.0
2024-01-04 05:30:00+00:00,21.0,5.88,8.913,2.5848,33.3048,7.3271,3.0
2024-01-04 05:45:00+00:00,21.0,5.88,9.4824,2.7499,34.0,7.48,3.0
2024-01-04 06:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 06:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 06:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 06:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 07:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 07:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 07:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 07:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 08:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 08:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 08:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 08:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 09:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 12:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 16:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 17:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 17:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 18:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 20:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 20:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 20:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 21:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 21:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 21:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 21:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 22:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 22:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 22:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 22:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 23:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 23:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 23:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-04 23:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 00:00:00+00:00,21.0,5.88,9.5,2.755,32.8409,7.225,3.0
2024-01-05 00:15:00+00:00,20.6985,5.7956,9.5,2.755,34.0,7.48,3.0
2024-01-05 00:30:00+00:00,19.5833,5.4833,9.1412,2.651,31.0787,6.8373,3.0
2024-01-05 00:45:00+00:00,19.4017,5.4325,8.6049,2.4954,30.5017,6.7104,3.0
2024-01-05 01:00:00+00:00,18.313,5.1276,8.4676,2.4556,28.9914,6.3781,3.0
2024-01-05 01:15:00+00:00,18.208,5.0982,7.7984,2.2615,27.9782,6.1552,3.0
2024-01-05 01:30:00+00:00,17.2891,4.8409,7.487,2.1712,27.3796,6.0235,3.0
2024-01-05 01:45:00+00:00,16.3767,4.5855,6.9387,2.0122,28.0821,6.1781,3.0
2024-01-05 02:00:00+00:00,16.2375,4.5465,7.1047,2.0604,26.2923,5.7843,3.0
2024-01-05 02:15:00+00:00,16.056,4.4957,7.2579,2.1048,25.7282,5.6602,3.0
2024-01-05 02:30:00+00:00,16.2184,4.5411,7.0679,2.0497,27.0967,5.9613,3.0
2024-01-05 02:45:00+00:00,15.6798,4.3904,7.2028,2.0888,25.5339,5.6175,3.0
2024-01-05 03:00:00+00:00,16.0552,4.4955,7.0491,2.0442,24.0425,5.2894,3.0
2024-01-05 03:15:00+00:00,15.3652,4.3023,7.5084,2.1774,24.4718,5.3838,3.0
2024-01-05 03:30:00+00:00,16.3836,4.5874,6.9994,2.0298,24.196,5.3231,3.0
2024-01-05 03:45:00+00:00,16.1996,4.5359,7.3997,2.1459,25.7952,5.6749,3.0
2024-01-05 04:00:00+00:00,16.239,4.5469,7.3613,2.1348,26.4514,5.8193,3.0
2024-01-05 04:15:00+00:00,16.5471,4.6332,7.396,2.1448,26.9677,5.9329,3.0
2024-01-05 04:30:00+00:00,16.8171,4.7088,7.2758,2.11,28.2134,6.2069,3.0
2024-01-05 04:45:00+00:00,17.1555,4.8035,7.6034,2.205,28.1159,6.1855,3.0
2024-01-05 05:00:00+00:00,16.9433,4.7441,8.2972,2.4062,28.239,6.2126,3.0
2024-01-05 05:15:00+00:00,18.3545,5.1393,7.8479,2.2759,31.254,6.8759,3.0
2024-01-05 05:30:00+00:00,18.2907,5.1214,8.705,2.5244,31.1624,6.8557,3.0
2024-01-05 05:45:00+00:00,19.9822,5.595,8.9812,2.6045,32.9848,7.2566,3.0
2024-01-05 06:00:00+00:00,20.9643,5.87,9.5,2.755,33.3024,7.3265,3.0
2024-01-05 06:15:00+00:00,21.0,5.88,9.5,2.755,33.6013,7.3923,3.0
2024-01-05 06:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 06:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 07:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 07:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 07:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 07:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 08:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 08:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 08:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 08:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 09:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 12:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 16:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 17:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 17:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 18:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 20:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 20:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 20:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 21:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 21:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 21:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 21:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 22:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 22:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 22:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 22:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 23:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 23:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 23:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-05 23:45:00+00:00,20.2769,5.6775,9.5,2.755,34.0,7.48,3.0
2024-01-06 00:00:00+00:00,17.9159,5.0164,8.6967,2.522,30.5336,6.7174,3.0
2024-01-06 00:15:00+00:00,18.2652,5.1143,8.252,2.3931,29.4273,6.474,3.0
2024-01-06 00:30:00+00:00,16.6373,4.6584,8.8111,2.5552,27.4485,6.0387,3.0
2024-01-06 00:45:00+00:00,16.6154,4.6523,7.6112,2.2072,26.1202,5.7464,3.0
2024-01-06 01:00:00+00:00,15.4944,4.3384,7.0244,2.0371,25.0553,5.5122,3.0
2024-01-06 01:15:00+00:00,14.6044,4.0892,6.7189,1.9485,23.5857,5.1889,0.0
2024-01-06 01:30:00+00:00,14.7233,4.1225,6.568,1.9047,22.2857,4.9029,0.0
2024-01-06 01:45:00+00:00,14.5534,4.075,6.317,1.8319,21.3605,4.6993,0.0
2024-01-06 02:00:00+00:00,14.0541,3.9351,5.7881,1.6785,22.931,5.0448,0.0
2024-01-06 02:15:00+00:00,13.5859,3.804,6.1299,1.7777,23.0158,5.0635,0.0
2024-01-06 02:30:00+00:00,13.7672,3.8548,5.7824,1.6769,22.7,4.994,0.0
2024-01-06 02:45:00+00:00,13.2176,3.7009,5.9392,1.7224,21.6288,4.7583,0.0
2024-01-06 03:00:00+00:00,13.7767,3.8575,5.948,1.7249,22.2002,4.884,0.0
2024-01-06 03:15:00+00:00,13.959,3.9085,5.9915,1.7375,22.6283,4.9782,0.0
2024-01-06 03:30:00+00:00,13.6618,3.8253,6.6358,1.9244,23.1185,5.0861,0.0
2024-01-06 03:45:00+00:00,13.8566,3.8798,6.4522,1.8711,22.6065,4.9734,0.0
2024-01-06 04:00:00+00:00,14.2519,3.9905,6.1791,1.7919,23.2605,5.1173,0.0
2024-01-06 04:15:00+00:00,14.2065,3.9778,6.8845,1.9965,24.0385,5.2885,0.0
2024-01-06 04:30:00+00:00,15.0923,4.2259,6.7637,1.9615,24.7158,5.4375,0.0
2024-01-06 04:45:00+00:00,16.3793,4.5862,6.9636,2.0194,26.309,5.788,3.0
2024-01-06 05:00:00+00:00,16.6877,4.6726,7.8104,2.265,26.2903,5.7839,3.0
2024-01-06 05:15:00+00:00,17.5335,4.9094,8.3221,2.4134,26.533,5.8373,3.0
2024-01-06 05:30:00+00:00,17.2309,4.8246,8.1359,2.3594,28.9187,6.3621,3.0
2024-01-06 05:45:00+00:00,19.0219,5.3261,8.2504,2.3926,28.6588,6.3049,3.0
2024-01-06 06:00:00+00:00,19.1253,5.3551,8.4125,2.4396,31.218,6.868,3.0
2024-01-06 06:15:00+00:00,20.7607,5.813,9.2767,2.6902,33.0856,7.2788,3.0
2024-01-06 06:30:00+00:00,20.522,5.7462,9.2738,2.6894,34.0,7.48,3.0
2024-01-06 06:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 07:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 07:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 07:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 07:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 08:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 08:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 08:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 08:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 09:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 12:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 16:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 17:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 17:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 18:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 20:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 20:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 20:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 21:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 21:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 21:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 21:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 22:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 22:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 22:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 22:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 23:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 23:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-01-06 23:30:00+00:00,20.5871,5.7644,9.3956,2.7247,33.6146,7.3952,3.0
2024-01-06 23:45:00+00:00,19.6058,5.4896,9.2346,2.678,32.3656,7.1204,3.0
2024-01-07 00:00:00+00:00,19.8154,5.5483,8.8226,2.5585,30.55,6.721,3.0
2024-01-07 00:15:00+00:00,18.8555,5.2795,8.7733,2.5442,31.0506,6.8311,3.0
2024-01-07 00:30:00+00:00,18.7465,5.249,8.1826,2.373,28.9839,6.3765,3.0
2024-01-07 00:45:00+00:00,17.3705,4.8637,8.0496,2.3344,28.9176,6.3619,3.0
2024-01-07 01:00:00+00:00,17.0774,4.7817,8.0961,2.3479,27.5959,6.0711,3.0
2024-01-07 01:15:00+00:00,16.3329,4.5732,7.1769,2.0813,26.8282,5.9022,3.0
2024-01-07 01:30:00+00:00,15.8004,4.4241,7.4761,2.1681,25.8821,5.6941,3.0
2024-01-07 01:45:00+00:00,14.7964,4.143,6.9995,2.0298,24.1545,5.314,0.0
2024-01-07 02:00:00+00:00,15.006,4.2017,7.3011,2.1173,23.5633,5.1839,0.0
2024-01-07 02:15:00+00:00,14.5657,4.0784,6.8247,1.9792,23.1032,5.0827,0.0
2024-01-07 02:30:00+00:00,14.4572,4.048,7.1541,2.0747,21.7639,4.7881,0.0
2024-01-07 02:45:00+00:00,14.5014,4.0604,6.7044,1.9443,25.1564,5.5344,0.0
2024-01-07 03:00:00+00:00,13.8982,3.8915,6.5891,1.9108,23.3548,5.138,0.0
2024-01-07 03:15:00+00:00,14.8057,4.1456,6.5142,1.8891,24.999,5.4998,0.0
2024-01-07 03:30:00+00:00,14.476,4.0533,6.482,1.8798,23.0576,5.0727,0.0
2024-01-07 03:45:00+00:00,14.991,4.1975,7.1317,2.0682,24.5936,5.4106,0.0
2024-01-07 04:00:00+00:00,15.9896,4.4771,7.4099,2.1489,23.898,5.2576,3.0
2024-01-07 04:15:00+00:00,16.7241,4.6828,7.4183,2.1513,26.6276,5.8581,3.0
2024-01-07 04:30:00+00:00,16.3194,4.5694,7.7697,2.2532,27.1917,5.9822,3.0
2024-01-07 04:45:00+00:00,16.4198,4.5975,8.0728,2.3411,28.6593,6.3051,3.0
2024-01-07 05:00:00+00:00,19.1063,5.3498,8.4962,2.4639,28.6929,6.3124,3.0
